Season,Champion,Games Played,Wins,Losses,Winrate,Kills,Deaths,Assists,Gold,CS/m
11,Miss Fortune,93,44,49,0.473,6.2,4.7,6.3,11662,7.7
11,Brand,72,39,33,0.542,4.7,6.6,9.0,8827,1.6
11,Ezreal,55,35,20,0.636,6.3,4.0,7.0,11229,7.0
11,Jinx,41,23,18,0.561,6.4,4.5,7.3,11116,7.5
11,Ashe,39,23,16,0.59,5.7,4.6,8.6,10904,6.8
11,Alistar,38,21,17,0.553,1.8,4.7,13.2,7239,1.2
11,Senna,26,15,11,0.577,4.9,5.2,10.2,9082,1.6
11,Lux,23,12,11,0.522,5.6,4.0,9.1,10759,6.5
11,Varus,22,14,8,0.636,6.5,4.5,8.1,11786,7.1
11,Ziggs,21,12,9,0.571,5.0,4.4,8.8,11602,7.2
11,Vayne,21,9,12,0.429,6.0,3.0,4.6,10341,7.3
11,Lucian,20,14,6,0.7,8.8,6.1,7.3,12396,7.3
11,Caitlyn,20,10,10,0.5,6.1,4.1,5.0,11269,7.7
11,Gragas,16,8,8,0.5,2.8,4.0,10.6,7159,1.3
11,Kai Sa,12,5,7,0.417,7.9,5.4,5.2,12156,6.8
11,Thresh,9,1,8,0.111,1.6,6.4,13.0,7369,1.2
11,Seraphine,8,4,4,0.5,1.4,3.1,10.5,6745,0.7
11,Poppy,7,6,1,0.857,3.9,3.0,7.7,8033,3.1
11,Fizz,7,4,3,0.571,8.0,4.3,6.7,10656,6.1
11,Ahri,7,3,4,0.429,6.3,4.1,6.3,10125,6.7
11,Tristana,6,2,4,0.333,4.2,5.2,5.2,10626,6.9
11,Pyke,5,2,3,0.4,7.8,7.4,7.8,12207,1.1
11,Sivir,5,2,3,0.4,10.2,4.6,8.6,12875,7.6
11,Bard,5,1,4,0.2,1.2,4.6,7.4,5581,0.8
11,Nasus,4,2,2,0.5,6.8,5.0,7.5,11872,7.0
11,Shen,3,2,1,0.667,5.0,4.3,11.3,9736,5.8
11,Kog Maw,3,2,1,0.667,5.7,5.3,5.3,11151,7.6
11,Irelia,3,1,2,0.333,9.0,6.0,3.0,12503,8.0
11,Swain,3,0,3,0,8.0,5.3,4.3,9882,6.6
11,Gnar,2,1,1,0.5,5.0,4.5,4.5,11822,7.8
11,Cho Gath,2,1,1,0.5,4.0,9.0,3.5,11882,5.8
11,Ryze,2,0,2,0,6.5,4.5,4.0,11414,7.2
11,Samira,2,0,2,0,5.5,6.5,4.0,12937,7.5
11,Kassadin,2,0,2,0,8.5,8.0,4.5,10320,6.3
11,Twitch,1,1,0,1,11.0,5.0,8.0,18949,7.8
11,Sett,1,1,0,1,0.0,8.0,5.0,6497,1.5
11,Vi,1,1,0,1,8.0,4.0,6.0,10505,5.6
11,Rakan,1,1,0,1,2.0,2.0,8.0,5498,1.4
11,Fiora,1,1,0,1,2.0,1.0,7.0,6526,7.8
11,Syndra,1,1,0,1,3.0,2.0,9.0,10351,6.5
11,Nami,1,0,1,0,0.0,4.0,3.0,3791,0.4
11,Tahm Kench,1,0,1,0,0.0,9.0,12.0,7519,3.1
11,Master Yi,1,0,1,0,6.0,7.0,4.0,10911,6.5
11,Lulu,1,0,1,0,1.0,5.0,5.0,5496,1.3
11,Leona,1,0,1,0,1.0,7.0,3.0,4596,1.6
11,Olaf,1,0,1,0,1.0,9.0,3.0,7731,4.5
11,Aatrox,1,0,1,0,1.0,4.0,4.0,9244,7.0
11,Sona,1,0,1,0,3.0,7.0,10.0,7117,0.7
11,Riven,1,0,1,0,8.0,10.0,4.0,11300,5.0
11,Twisted Fate,1,0,1,0,1.0,5.0,1.0,4366,3.9
11,Graves,1,0,1,0,1.0,7.0,2.0,7296,5.9
11,Blitzcrank,1,0,1,0,7.0,9.0,8.0,9021,1.0
12,Jhin,5,0,5,0,4.6,4.0,5.4,10836,7.5
12,Xayah,2,1,1,0.5,4.5,4.5,5.5,11497,7.2
12,Brand,1,1,0,1,2.0,8.0,7.0,7905,1.1
12,Kai Sa,1,0,1,0,4.0,1.0,3.0,6595,6.5
12,Miss Fortune,1,0,1,0,3.0,5.0,5.0,8108,7.2
12,Lucian,1,0,1,0,9.0,10.0,12.0,14361,6.1
